Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 2 [17920/49000 (37%)]	Train Loss: 2.032426	Val Loss: 1.979482	Val Acc: 48.125
Train Epoch: 2 [19200/49000 (39%)]	Train Loss: 1.975368	Val Loss: 2.021117	Val Acc: 42.65625
Train Epoch: 2 [20480/49000 (42%)]	Train Loss: 2.025455	Val Loss: 2.006896	Val Acc: 45.15625
Train Epoch: 2 [21760/49000 (44%)]	Train Loss: 1.975893	Val Loss: 2.004377	Val Acc: 45.9375
Train Epoch: 2 [23040/49000 (47%)]	Train Loss: 2.008960	Val Loss: 2.014684	Val Acc: 44.21875
Train Epoch: 2 [24320/49000 (50%)]	Train Loss: 2.000593	Val Loss: 1.999808	Val Acc: 46.40625
Train Epoch: 2 [25600/49000 (52%)]	Train Loss: 2.042657	Val Loss: 2.011273	Val Acc: 45.15625
Train Epoch: 2 [26880/49000 (55%)]	Train Loss: 2.069569	Val Loss: 2.034367	Val Acc: 42.03125
Train Epoch: 2 [28160/49000 (57%)]	Train Loss: 1.999722	Val Loss: 2.078571	Val Acc: 37.34375
Train Epoch: 2 [29440/49000 (60%)]	Train Loss: 1.996799	Val Loss: 2.046182	Val Acc: 41.71875
Train Epoch: 2 [30720/49000 (63%)]	Train Loss: 1.970559	Val Loss: 2.005732	Val Acc: 45.15625
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 2.095582	Val Loss: 2.001291	Val Acc: 46.09375
Train Epoch: 2 [33280/49000 (68%)]	Train Loss: 2.000011	Val Loss: 2.008089	Val Acc: 45.0
Train Epoch: 2 [34560/49000 (70%)]	Train Loss: 1.957370	Val Loss: 1.991797	Val Acc: 46.875
Train Epoch: 2 [35840/49000 (73%)]	Train Loss: 2.066233	Val Loss: 1.987333	Val Acc: 46.875
Train Epoch: 2 [37120/49000 (76%)]	Train Loss: 1.963135	Val Loss: 1.978673	Val Acc: 47.96875
Train Epoch: 2 [38400/49000 (78%)]	Train Loss: 1.992796	Val Loss: 1.994175	Val Acc: 46.875
Train Epoch: 2 [39680/49000 (81%)]	Train Loss: 2.047433	Val Loss: 2.017077	Val Acc: 44.375
Train Epoch: 2 [40960/49000 (84%)]	Train Loss: 2.076156	Val Loss: 1.999286	Val Acc: 46.09375
Train Epoch: 2 [42240/49000 (86%)]	Train Loss: 1.974645	Val Loss: 1.992184	Val Acc: 47.34375
Train Epoch: 2 [43520/49000 (89%)]	Train Loss: 2.030041	Val Loss: 2.015365	Val Acc: 43.90625
Train Epoch: 2 [44800/49000 (91%)]	Train Loss: 2.048113	Val Loss: 1.988037	Val Acc: 46.09375
Train Epoch: 2 [46080/49000 (94%)]	Train Loss: 1.957011	Val Loss: 1.999087	Val Acc: 45.0
Train Epoch: 2 [47360/49000 (97%)]	Train Loss: 2.037878	Val Loss: 1.979228	Val Acc: 47.8125
Train Epoch: 2 [48640/49000 (99%)]	Train Loss: 1.992646	Val Loss: 1.994939	Val Acc: 46.5625
Train Epoch: 3 [0/49000 (0%)]	Train Loss: 1.994223	Val Loss: 1.989297	Val Acc: 47.5
Train Epoch: 3 [1280/49000 (3%)]	Train Loss: 2.027128	Val Loss: 1.986744	Val Acc: 47.34375
Train Epoch: 3 [2560/49000 (5%)]	Train Loss: 1.910078	Val Loss: 1.969195	Val Acc: 49.21875
Train Epoch: 3 [3840/49000 (8%)]	Train Loss: 2.037547	Val Loss: 1.986276	Val Acc: 46.5625
Train Epoch: 3 [5120/49000 (10%)]	Train Loss: 1.932266	Val Loss: 1.986055	Val Acc: 46.71875
Train Epoch: 3 [6400/49000 (13%)]	Train Loss: 1.935841	Val Loss: 2.004897	Val Acc: 45.46875
Train Epoch: 3 [7680/49000 (16%)]	Train Loss: 1.950600	Val Loss: 1.968265	Val Acc: 48.59375
Train Epoch: 3 [8960/49000 (18%)]	Train Loss: 2.020661	Val Loss: 1.969031	Val Acc: 49.0625
Train Epoch: 3 [10240/49000 (21%)]	Train Loss: 2.051974	Val Loss: 1.975221	Val Acc: 48.28125
Train Epoch: 3 [11520/49000 (23%)]	Train Loss: 1.977910	Val Loss: 1.977108	Val Acc: 48.75
Train Epoch: 3 [12800/49000 (26%)]	Train Loss: 2.010520	Val Loss: 2.009314	Val Acc: 43.59375
Train Epoch: 3 [14080/49000 (29%)]	Train Loss: 1.953204	Val Loss: 1.974353	Val Acc: 48.90625
Train Epoch: 3 [15360/49000 (31%)]	Train Loss: 1.963967	Val Loss: 2.009827	Val Acc: 46.09375
Train Epoch: 3 [16640/49000 (34%)]	Train Loss: 1.931030	Val Loss: 1.974392	Val Acc: 48.59375
Train Epoch: 3 [17920/49000 (37%)]	Train Loss: 1.955018	Val Loss: 1.946537	Val Acc: 52.1875
Train Epoch: 3 [19200/49000 (39%)]	Train Loss: 1.983464	Val Loss: 1.978948	Val Acc: 47.1875
Train Epoch: 3 [20480/49000 (42%)]	Train Loss: 1.930782	Val Loss: 1.972787	Val Acc: 48.75
Train Epoch: 3 [21760/49000 (44%)]	Train Loss: 1.986244	Val Loss: 1.971587	Val Acc: 48.59375
Train Epoch: 3 [23040/49000 (47%)]	Train Loss: 1.973239	Val Loss: 2.007020	Val Acc: 44.84375
Train Epoch: 3 [24320/49000 (50%)]	Train Loss: 1.976396	Val Loss: 1.975865	Val Acc: 48.75
Train Epoch: 3 [25600/49000 (52%)]	Train Loss: 1.890024	Val Loss: 1.928684	Val Acc: 52.8125
Train Epoch: 3 [26880/49000 (55%)]	Train Loss: 1.972184	Val Loss: 1.953868	Val Acc: 50.46875
Train Epoch: 3 [28160/49000 (57%)]	Train Loss: 1.994710	Val Loss: 1.954434	Val Acc: 50.625
Train Epoch: 3 [29440/49000 (60%)]	Train Loss: 1.989025	Val Loss: 1.966113	Val Acc: 49.6875
Train Epoch: 3 [30720/49000 (63%)]	Train Loss: 1.861758	Val Loss: 1.956627	Val Acc: 50.9375
Train Epoch: 3 [32000/49000 (65%)]	Train Loss: 1.945485	Val Loss: 1.950516	Val Acc: 50.15625
Train Epoch: 3 [33280/49000 (68%)]	Train Loss: 1.943226	Val Loss: 1.921882	Val Acc: 53.59375
Train Epoch: 3 [34560/49000 (70%)]	Train Loss: 1.924088	Val Loss: 1.972003	Val Acc: 47.96875
Train Epoch: 3 [35840/49000 (73%)]	Train Loss: 1.995386	Val Loss: 1.918354	Val Acc: 53.90625
Train Epoch: 3 [37120/49000 (76%)]	Train Loss: 1.980656	Val Loss: 1.961727	Val Acc: 49.6875
Train Epoch: 3 [38400/49000 (78%)]	Train Loss: 1.916836	Val Loss: 1.940809	Val Acc: 51.09375
Train Epoch: 3 [39680/49000 (81%)]	Train Loss: 1.941964	Val Loss: 1.977348	Val Acc: 48.4375
Train Epoch: 3 [40960/49000 (84%)]	Train Loss: 1.980639	Val Loss: 1.943734	Val Acc: 51.5625
Train Epoch: 3 [42240/49000 (86%)]	Train Loss: 1.954033	Val Loss: 1.965976	Val Acc: 49.6875
Train Epoch: 3 [43520/49000 (89%)]	Train Loss: 1.946611	Val Loss: 1.936053	Val Acc: 51.5625
Train Epoch: 3 [44800/49000 (91%)]	Train Loss: 2.019131	Val Loss: 1.975449	Val Acc: 48.90625
Train Epoch: 3 [46080/49000 (94%)]	Train Loss: 1.983795	Val Loss: 1.960500	Val Acc: 49.84375
Train Epoch: 3 [47360/49000 (97%)]	Train Loss: 1.885115	Val Loss: 1.932071	Val Acc: 52.8125
Train Epoch: 3 [48640/49000 (99%)]	Train Loss: 1.954948	Val Loss: 1.949363	Val Acc: 51.71875
Train Epoch: 4 [0/49000 (0%)]	Train Loss: 2.025273	Val Loss: 1.993116	Val Acc: 46.25
Train Epoch: 4 [1280/49000 (3%)]	Train Loss: 1.909111	Val Loss: 1.925200	Val Acc: 53.90625
Train Epoch: 4 [2560/49000 (5%)]	Train Loss: 1.979886	Val Loss: 1.966067	Val Acc: 49.21875
Train Epoch: 4 [3840/49000 (8%)]	Train Loss: 1.905078	Val Loss: 1.921851	Val Acc: 53.90625
Train Epoch: 4 [5120/49000 (10%)]	Train Loss: 1.930707	Val Loss: 1.911741	Val Acc: 54.0625
Train Epoch: 4 [6400/49000 (13%)]	Train Loss: 1.857357	Val Loss: 1.962514	Val Acc: 49.21875
Train Epoch: 4 [7680/49000 (16%)]	Train Loss: 1.865627	Val Loss: 1.925947	Val Acc: 53.125
Train Epoch: 4 [8960/49000 (18%)]	Train Loss: 1.887706	Val Loss: 1.922413	Val Acc: 53.125
Train Epoch: 4 [10240/49000 (21%)]	Train Loss: 1.889990	Val Loss: 1.943653	Val Acc: 51.71875
Train Epoch: 4 [11520/49000 (23%)]	Train Loss: 1.971044	Val Loss: 1.903288	Val Acc: 55.9375
Train Epoch: 4 [12800/49000 (26%)]	Train Loss: 1.950629	Val Loss: 1.907931	Val Acc: 55.15625
Train Epoch: 4 [14080/49000 (29%)]	Train Loss: 1.953201	Val Loss: 1.924319	Val Acc: 54.0625
Train Epoch: 4 [15360/49000 (31%)]	Train Loss: 1.967595	Val Loss: 1.922125	Val Acc: 54.53125
Train Epoch: 4 [16640/49000 (34%)]	Train Loss: 1.901677	Val Loss: 1.905891	Val Acc: 55.78125
Train Epoch: 4 [17920/49000 (37%)]	Train Loss: 1.937943	Val Loss: 1.948795	Val Acc: 51.5625
Train Epoch: 4 [19200/49000 (39%)]	Train Loss: 1.943961	Val Loss: 1.887272	Val Acc: 57.96875
Train Epoch: 4 [20480/49000 (42%)]	Train Loss: 1.917550	Val Loss: 1.933510	Val Acc: 51.25
Train Epoch: 4 [21760/49000 (44%)]	Train Loss: 1.988442	Val Loss: 1.956428	Val Acc: 50.15625
Train Epoch: 4 [23040/49000 (47%)]	Train Loss: 1.892665	Val Loss: 1.930312	Val Acc: 53.125
Train Epoch: 4 [24320/49000 (50%)]	Train Loss: 2.010764	Val Loss: 1.911070	Val Acc: 54.84375
Train Epoch: 4 [25600/49000 (52%)]	Train Loss: 1.845707	Val Loss: 1.903625	Val Acc: 56.40625
Train Epoch: 4 [26880/49000 (55%)]	Train Loss: 1.935765	Val Loss: 1.904092	Val Acc: 55.9375
Train Epoch: 4 [28160/49000 (57%)]	Train Loss: 1.910644	Val Loss: 1.912032	Val Acc: 55.46875
Train Epoch: 4 [29440/49000 (60%)]	Train Loss: 1.892381	Val Loss: 1.909603	Val Acc: 55.78125
Train Epoch: 4 [30720/49000 (63%)]	Train Loss: 1.931108	Val Loss: 1.925311	Val Acc: 53.75
